epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,5182.13,1.00389,0.61563,1.22259,0.77291,0.7628,0.84252,0.60297,1.0726,0.63606,1.32289,0.0095248,0.0095248,0.0095248
74,5253.05,0.99346,0.60693,1.21903,0.78518,0.76496,0.85131,0.60037,1.12185,0.64227,1.36362,0.0095182,0.0095182,0.0095182
75,5323.83,0.99281,0.60812,1.21878,0.81808,0.74059,0.84235,0.59737,1.08771,0.64246,1.33857,0.0095116,0.0095116,0.0095116
76,5394.62,0.99999,0.60817,1.2185,0.7786,0.79297,0.84185,0.59364,1.0989,0.62821,1.35435,0.009505,0.009505,0.009505
77,5465.47,0.99438,0.59885,1.21708,0.79196,0.79005,0.84174,0.59547,1.08934,0.6298,1.33598,0.0094984,0.0094984,0.0094984
78,5536.27,0.99071,0.59247,1.20662,0.77458,0.8061,0.85355,0.61482,1.08331,0.61409,1.33312,0.0094918,0.0094918,0.0094918
79,5607.23,0.98853,0.5908,1.21075,0.77702,0.78213,0.84829,0.61295,1.0643,0.62403,1.32423,0.0094852,0.0094852,0.0094852
80,5678.01,0.97797,0.5909,1.20507,0.78625,0.77772,0.84624,0.60422,1.07657,0.6227,1.33396,0.0094786,0.0094786,0.0094786
81,5748.82,0.98351,0.59238,1.20101,0.80815,0.77645,0.85655,0.5827,1.17996,0.63771,1.40497,0.009472,0.009472,0.009472
82,5819.72,0.98111,0.5884,1.20494,0.8003,0.79073,0.85323,0.60249,1.1038,0.62394,1.34794,0.0094654,0.0094654,0.0094654
83,5890.53,0.98666,0.59177,1.20095,0.78039,0.77737,0.84719,0.60905,1.0791,0.62197,1.32876,0.0094588,0.0094588,0.0094588
84,5961.41,0.97915,0.58347,1.20305,0.80216,0.76877,0.84633,0.61276,1.05315,0.61399,1.31241,0.0094522,0.0094522,0.0094522
85,6032.2,0.96908,0.57569,1.19161,0.82985,0.76852,0.85436,0.60718,1.09959,0.6088,1.34433,0.0094456,0.0094456,0.0094456
86,6102.99,0.9672,0.57503,1.19708,0.79015,0.75599,0.83386,0.60399,1.06482,0.63006,1.3236,0.009439,0.009439,0.009439
87,6173.89,0.96532,0.57767,1.19239,0.80431,0.79639,0.86158,0.62743,1.05365,0.60048,1.31695,0.0094324,0.0094324,0.0094324
88,6244.79,0.96136,0.56835,1.19496,0.80697,0.78011,0.85255,0.61463,1.05803,0.60636,1.31624,0.0094258,0.0094258,0.0094258
89,6315.65,0.96211,0.57583,1.20478,0.82927,0.75894,0.8567,0.60051,1.13108,0.61295,1.3719,0.0094192,0.0094192,0.0094192
90,6386.46,0.96635,0.5768,1.19692,0.78915,0.79454,0.86016,0.61844,1.07484,0.5993,1.33449,0.0094126,0.0094126,0.0094126
91,6457.26,0.96146,0.57031,1.19236,0.77375,0.79359,0.85209,0.60938,1.08356,0.61319,1.33674,0.009406,0.009406,0.009406
92,6528.16,0.95811,0.56311,1.19275,0.79749,0.79377,0.86322,0.6235,1.06454,0.59957,1.31908,0.0093994,0.0093994,0.0093994
93,6598.97,0.95415,0.56018,1.18318,0.79237,0.80725,0.8603,0.62524,1.04894,0.59542,1.31348,0.0093928,0.0093928,0.0093928
94,6669.83,0.95032,0.56035,1.18301,0.80845,0.79732,0.85926,0.62649,1.05449,0.59087,1.31394,0.0093862,0.0093862,0.0093862
95,6740.68,0.95639,0.56478,1.19117,0.79321,0.79193,0.85333,0.62522,1.03969,0.59769,1.2984,0.0093796,0.0093796,0.0093796
96,6811.49,0.94363,0.55587,1.18085,0.82415,0.77564,0.86369,0.632,1.05584,0.58523,1.31141,0.009373,0.009373,0.009373
97,6882.47,0.94541,0.55721,1.18475,0.82574,0.77269,0.85545,0.61956,1.0544,0.59805,1.31746,0.0093664,0.0093664,0.0093664
98,6953.31,0.93987,0.54286,1.17539,0.81663,0.77741,0.86851,0.63433,1.05331,0.58758,1.31207,0.0093598,0.0093598,0.0093598
99,7024.26,0.94004,0.54834,1.18796,0.8388,0.77648,0.86877,0.63425,1.03879,0.58752,1.29755,0.0093532,0.0093532,0.0093532
100,7095.19,0.9397,0.54781,1.17412,0.80804,0.79699,0.86058,0.62656,1.04468,0.59571,1.30865,0.0093466,0.0093466,0.0093466
101,7166.03,0.93445,0.54443,1.16796,0.80541,0.79233,0.86028,0.6267,1.04695,0.59401,1.30718,0.00934,0.00934,0.00934
102,7236.95,0.9358,0.54906,1.17243,0.79632,0.80016,0.8598,0.62993,1.04334,0.58852,1.30265,0.0093334,0.0093334,0.0093334
103,7307.8,0.92406,0.53214,1.16552,0.81009,0.7869,0.85784,0.6319,1.02794,0.58906,1.28807,0.0093268,0.0093268,0.0093268
104,7378.62,0.93689,0.54248,1.17595,0.80906,0.79893,0.86574,0.62821,1.05011,0.59018,1.30701,0.0093202,0.0093202,0.0093202
105,7449.52,0.93322,0.54086,1.17508,0.82672,0.75885,0.85742,0.62808,1.03873,0.59871,1.29932,0.0093136,0.0093136,0.0093136
