epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
174,7966.87,0.77481,0.42881,1.0532,0.83906,0.81969,0.88808,0.68389,0.98827,0.51197,1.2615,0.0088582,0.0088582,0.0088582
175,8012.53,0.78028,0.4302,1.04784,0.83664,0.82465,0.88904,0.68451,0.98645,0.51376,1.26137,0.0088516,0.0088516,0.0088516
176,8058.24,0.77304,0.43092,1.05403,0.83472,0.81805,0.88697,0.68314,0.98607,0.51321,1.26316,0.008845,0.008845,0.008845
177,8103.87,0.77872,0.43786,1.05107,0.81042,0.84082,0.88598,0.68456,0.98355,0.51293,1.26104,0.0088384,0.0088384,0.0088384
178,8149.58,0.77546,0.43394,1.0513,0.8441,0.8197,0.8866,0.68114,0.99119,0.51546,1.26655,0.0088318,0.0088318,0.0088318
179,8195.23,0.76859,0.42612,1.04549,0.84159,0.8201,0.8895,0.6854,0.99128,0.51306,1.26732,0.0088252,0.0088252,0.0088252
180,8241.05,0.77734,0.42818,1.04164,0.80525,0.84595,0.88885,0.68687,0.98676,0.51486,1.26573,0.0088186,0.0088186,0.0088186
181,8286.84,0.77435,0.43026,1.04857,0.80997,0.83031,0.88687,0.68494,0.98622,0.51722,1.26283,0.008812,0.008812,0.008812
182,8332.51,0.76635,0.42748,1.04364,0.80861,0.84063,0.88706,0.68406,0.98656,0.51549,1.26323,0.0088054,0.0088054,0.0088054
183,8378.2,0.76748,0.42656,1.04146,0.83955,0.81439,0.88685,0.68193,0.98646,0.51498,1.26517,0.0087988,0.0087988,0.0087988
184,8423.81,0.77101,0.42539,1.0435,0.81537,0.83026,0.88456,0.67981,0.98686,0.51562,1.26429,0.0087922,0.0087922,0.0087922
185,8469.53,0.76803,0.42252,1.04243,0.8421,0.80668,0.886,0.68407,0.98419,0.51309,1.26458,0.0087856,0.0087856,0.0087856
186,8515.19,0.76292,0.4262,1.03999,0.84626,0.80537,0.88913,0.68788,0.98151,0.51224,1.26199,0.008779,0.008779,0.008779
187,8561.02,0.77092,0.42205,1.04353,0.84463,0.80628,0.88686,0.68478,0.98168,0.51492,1.26083,0.0087724,0.0087724,0.0087724
188,8606.74,0.76827,0.42889,1.04998,0.82491,0.83279,0.88684,0.68587,0.98021,0.51145,1.25756,0.0087658,0.0087658,0.0087658
189,8652.53,0.7605,0.4215,1.03804,0.82419,0.82729,0.88421,0.68326,0.98007,0.51179,1.259,0.0087592,0.0087592,0.0087592
190,8698.13,0.75858,0.41548,1.03333,0.82869,0.81883,0.88402,0.68526,0.98049,0.51199,1.26015,0.0087526,0.0087526,0.0087526
191,8743.85,0.75835,0.42039,1.03914,0.82108,0.8262,0.88513,0.68332,0.9817,0.5105,1.26076,0.008746,0.008746,0.008746
192,8789.46,0.75838,0.42008,1.03814,0.82309,0.81923,0.88544,0.68208,0.983,0.51216,1.26188,0.0087394,0.0087394,0.0087394
193,8835.04,0.76096,0.42177,1.04003,0.82043,0.8301,0.88819,0.68282,0.983,0.51099,1.26237,0.0087328,0.0087328,0.0087328
194,8880.72,0.75817,0.41889,1.03759,0.81181,0.83634,0.88842,0.68331,0.97987,0.50633,1.26232,0.0087262,0.0087262,0.0087262
195,8926.34,0.75917,0.41749,1.04285,0.82098,0.83645,0.88771,0.68604,0.98262,0.50333,1.26285,0.0087196,0.0087196,0.0087196
196,8972.12,0.76263,0.41814,1.03653,0.81937,0.8376,0.88808,0.68749,0.97997,0.50068,1.26069,0.008713,0.008713,0.008713
197,9017.81,0.7584,0.41954,1.04127,0.82063,0.82819,0.88768,0.68635,0.9787,0.50427,1.26022,0.0087064,0.0087064,0.0087064
198,9063.4,0.75124,0.41434,1.03531,0.81151,0.83567,0.88697,0.68611,0.97959,0.50317,1.26203,0.0086998,0.0086998,0.0086998
199,9108.99,0.75806,0.41957,1.04164,0.83216,0.82016,0.88742,0.68663,0.98023,0.50108,1.26221,0.0086932,0.0086932,0.0086932
200,9154.61,0.7604,0.41556,1.03789,0.84137,0.81382,0.88626,0.68582,0.98221,0.50414,1.26339,0.0086866,0.0086866,0.0086866
201,9200.28,0.752,0.4162,1.0391,0.85021,0.79412,0.88608,0.6854,0.9819,0.50468,1.26259,0.00868,0.00868,0.00868
202,9246.01,0.75302,0.41788,1.03493,0.81793,0.82449,0.88433,0.68391,0.98138,0.50588,1.26297,0.0086734,0.0086734,0.0086734
203,9291.67,0.74884,0.41495,1.03344,0.82194,0.82219,0.88498,0.68486,0.98012,0.50594,1.26506,0.0086668,0.0086668,0.0086668
204,9337.24,0.75306,0.41455,1.03675,0.82732,0.81917,0.88484,0.68681,0.97967,0.5071,1.26439,0.0086602,0.0086602,0.0086602
205,9382.9,0.75308,0.41414,1.03789,0.82266,0.82903,0.88563,0.68382,0.97883,0.50618,1.26354,0.0086536,0.0086536,0.0086536
206,9428.52,0.74897,0.41018,1.03194,0.81127,0.83898,0.88449,0.68448,0.97705,0.51157,1.26255,0.008647,0.008647,0.008647
207,9474.22,0.75195,0.41067,1.03544,0.83386,0.81098,0.88456,0.68405,0.97705,0.5126,1.26291,0.0086404,0.0086404,0.0086404
208,9520.05,0.75029,0.41246,1.03593,0.83712,0.80517,0.88541,0.68533,0.97559,0.51128,1.2634,0.0086338,0.0086338,0.0086338
209,9565.74,0.74557,0.40705,1.03362,0.83025,0.82416,0.88747,0.68697,0.97785,0.51014,1.26569,0.0086272,0.0086272,0.0086272
210,9611.51,0.74977,0.41552,1.03155,0.8344,0.81717,0.88801,0.685,0.97964,0.51147,1.26712,0.0086206,0.0086206,0.0086206
211,9657.18,0.74422,0.40735,1.03222,0.83483,0.82134,0.8886,0.68596,0.9796,0.50894,1.26707,0.008614,0.008614,0.008614
212,9702.93,0.74431,0.40976,1.03167,0.83857,0.81631,0.88779,0.68492,0.98003,0.5087,1.26755,0.0086074,0.0086074,0.0086074
213,9748.51,0.74786,0.41226,1.03188,0.82479,0.82421,0.88373,0.68082,0.97982,0.51126,1.26702,0.0086008,0.0086008,0.0086008
214,9794.12,0.75021,0.41023,1.03465,0.83977,0.80575,0.88199,0.68178,0.98116,0.51362,1.26818,0.0085942,0.0085942,0.0085942
215,9839.78,0.74593,0.40958,1.033,0.83176,0.81511,0.88309,0.68138,0.98205,0.51366,1.26856,0.0085876,0.0085876,0.0085876
216,9885.44,0.74058,0.40433,1.03222,0.83116,0.80816,0.88084,0.6809,0.98171,0.51432,1.26817,0.008581,0.008581,0.008581
217,9931.14,0.74204,0.41237,1.03143,0.80645,0.83866,0.88113,0.68086,0.98149,0.51234,1.26816,0.0085744,0.0085744,0.0085744
218,9976.9,0.73824,0.41076,1.02764,0.80539,0.82893,0.87833,0.67988,0.9819,0.51561,1.27045,0.0085678,0.0085678,0.0085678
219,10022.6,0.73717,0.40756,1.02745,0.80016,0.83958,0.88251,0.68177,0.98041,0.51314,1.26957,0.0085612,0.0085612,0.0085612
220,10068.3,0.73836,0.40861,1.02286,0.80389,0.83431,0.88368,0.68225,0.98174,0.5125,1.27051,0.0085546,0.0085546,0.0085546
221,10113.9,0.74155,0.40802,1.02927,0.82643,0.81693,0.8848,0.68279,0.9829,0.51072,1.27183,0.008548,0.008548,0.008548
222,10159.6,0.7384,0.40815,1.02787,0.83907,0.81114,0.8841,0.68336,0.98259,0.51039,1.27299,0.0085414,0.0085414,0.0085414
223,10205.2,0.73455,0.40089,1.02944,0.83547,0.81584,0.88449,0.68482,0.98143,0.50799,1.27314,0.0085348,0.0085348,0.0085348
224,10251,0.73962,0.40547,1.03155,0.83526,0.82077,0.88441,0.68624,0.98113,0.50801,1.2726,0.0085282,0.0085282,0.0085282
225,10296.5,0.73747,0.40314,1.02329,0.8407,0.80991,0.88385,0.68605,0.98132,0.50807,1.27129,0.0085216,0.0085216,0.0085216
226,10342.1,0.73078,0.40128,1.03134,0.84971,0.8063,0.88892,0.68795,0.98149,0.50676,1.2706,0.008515,0.008515,0.008515
227,10388,0.73705,0.40697,1.02821,0.84998,0.81046,0.8905,0.68836,0.98127,0.50497,1.2702,0.0085084,0.0085084,0.0085084
228,10433.8,0.7402,0.40366,1.03008,0.85621,0.81127,0.89229,0.69013,0.98007,0.50436,1.26957,0.0085018,0.0085018,0.0085018
229,10479.6,0.73055,0.40125,1.02038,0.86445,0.80636,0.89294,0.68951,0.97894,0.50585,1.26885,0.0084952,0.0084952,0.0084952
230,10525.3,0.72798,0.39901,1.02306,0.86297,0.80338,0.8922,0.68803,0.97888,0.50631,1.26939,0.0084886,0.0084886,0.0084886
231,10570.8,0.72626,0.39816,1.02225,0.86166,0.80817,0.89205,0.68918,0.98075,0.50565,1.27006,0.008482,0.008482,0.008482
232,10616.5,0.72481,0.40145,1.02313,0.85741,0.80476,0.89052,0.68908,0.98029,0.50661,1.27001,0.0084754,0.0084754,0.0084754
233,10662.1,0.73097,0.40037,1.02447,0.85648,0.80919,0.89339,0.69098,0.98105,0.50697,1.27083,0.0084688,0.0084688,0.0084688
234,10707.8,0.72776,0.39915,1.02346,0.83718,0.81611,0.89141,0.69084,0.97953,0.50695,1.27006,0.0084622,0.0084622,0.0084622
235,10753.4,0.72811,0.39787,1.01653,0.83086,0.82296,0.88926,0.68955,0.98021,0.50618,1.27107,0.0084556,0.0084556,0.0084556
236,10799.1,0.72364,0.40138,1.02181,0.83636,0.81971,0.88825,0.68968,0.98167,0.5067,1.27228,0.008449,0.008449,0.008449
237,10844.9,0.72284,0.39591,1.02328,0.84229,0.81466,0.88789,0.68796,0.98221,0.50768,1.27286,0.0084424,0.0084424,0.0084424
238,10890.6,0.72364,0.39415,1.01815,0.84043,0.81642,0.88606,0.68667,0.98337,0.50966,1.27354,0.0084358,0.0084358,0.0084358
239,10936.2,0.72294,0.39682,1.01697,0.82223,0.82878,0.88619,0.68634,0.98166,0.50849,1.27278,0.0084292,0.0084292,0.0084292
240,10981.9,0.72302,0.39682,1.02109,0.81674,0.8324,0.88556,0.68614,0.98142,0.50874,1.27253,0.0084226,0.0084226,0.0084226
241,11027.6,0.73038,0.39858,1.01946,0.82408,0.82378,0.88323,0.68443,0.98199,0.51038,1.27341,0.008416,0.008416,0.008416
242,11073.4,0.71912,0.39398,1.01707,0.83279,0.81632,0.88382,0.68555,0.98193,0.51101,1.27393,0.0084094,0.0084094,0.0084094
243,11119,0.71949,0.39766,1.01758,0.83262,0.81825,0.88283,0.68554,0.98097,0.51087,1.27434,0.0084028,0.0084028,0.0084028
244,11164.7,0.72729,0.40085,1.02263,0.82477,0.82274,0.88304,0.68596,0.97989,0.51056,1.27357,0.0083962,0.0083962,0.0083962
245,11210.4,0.72595,0.39584,1.02705,0.83118,0.81733,0.88376,0.6866,0.98004,0.51112,1.27322,0.0083896,0.0083896,0.0083896
246,11256.1,0.72076,0.39703,1.01922,0.82317,0.82073,0.88367,0.68768,0.98061,0.50976,1.27357,0.008383,0.008383,0.008383
247,11301.7,0.72034,0.40046,1.02199,0.82572,0.82071,0.88504,0.68665,0.98035,0.51003,1.2732,0.0083764,0.0083764,0.0083764
248,11347.5,0.71983,0.39553,1.01763,0.82742,0.82291,0.88601,0.68762,0.98032,0.50837,1.27353,0.0083698,0.0083698,0.0083698
249,11393.3,0.72123,0.38928,1.00786,0.81943,0.83059,0.88641,0.68766,0.98103,0.50794,1.27377,0.0083632,0.0083632,0.0083632
250,11439.1,0.72586,0.39754,1.01765,0.82962,0.81701,0.88531,0.68677,0.98064,0.50931,1.27408,0.0083566,0.0083566,0.0083566
251,11484.7,0.70978,0.3884,1.01441,0.83841,0.80479,0.88421,0.68633,0.9807,0.5102,1.27396,0.00835,0.00835,0.00835
252,11530.5,0.71312,0.38798,1.0116,0.7949,0.85027,0.8835,0.68567,0.98097,0.51006,1.27435,0.0083434,0.0083434,0.0083434
253,11576.3,0.71854,0.38971,1.01237,0.80377,0.83782,0.88285,0.68475,0.98136,0.51005,1.27504,0.0083368,0.0083368,0.0083368
254,11621.9,0.71905,0.39292,1.01252,0.8124,0.82962,0.88333,0.6867,0.98149,0.50796,1.27486,0.0083302,0.0083302,0.0083302
255,11667.5,0.71751,0.39314,1.01416,0.83351,0.81113,0.88292,0.68639,0.98253,0.50723,1.27548,0.0083236,0.0083236,0.0083236
256,11713.2,0.71071,0.38913,1.01262,0.83349,0.81543,0.8833,0.6875,0.98209,0.50523,1.27571,0.008317,0.008317,0.008317
257,11758.8,0.71373,0.39308,1.01271,0.81738,0.83096,0.88334,0.68765,0.9822,0.50539,1.27628,0.0083104,0.0083104,0.0083104
258,11804.6,0.7138,0.38697,1.00856,0.82906,0.81803,0.8824,0.6861,0.98205,0.50404,1.27586,0.0083038,0.0083038,0.0083038
259,11850.3,0.70822,0.38809,1.0094,0.82746,0.82068,0.88232,0.68533,0.98153,0.50557,1.27602,0.0082972,0.0082972,0.0082972
260,11896.1,0.71103,0.39012,1.01209,0.82616,0.82089,0.88219,0.6846,0.98076,0.50624,1.27598,0.0082906,0.0082906,0.0082906
261,11941.8,0.71085,0.38777,1.00637,0.83519,0.81128,0.88306,0.68558,0.98079,0.50559,1.276,0.008284,0.008284,0.008284
262,11987.4,0.71094,0.39065,1.01181,0.83007,0.81442,0.88232,0.6852,0.98031,0.50782,1.27619,0.0082774,0.0082774,0.0082774
263,12033,0.70759,0.38925,1.0087,0.81092,0.83135,0.8811,0.68434,0.97998,0.50827,1.27632,0.0082708,0.0082708,0.0082708
264,12078.7,0.70883,0.38776,1.0116,0.8063,0.83609,0.88192,0.68472,0.97992,0.50754,1.27683,0.0082642,0.0082642,0.0082642
265,12124.3,0.7056,0.38636,1.01024,0.80689,0.8375,0.88246,0.68608,0.98049,0.50533,1.27764,0.0082576,0.0082576,0.0082576
266,12170,0.70571,0.3909,1.01017,0.80904,0.84122,0.88266,0.68641,0.98124,0.50526,1.27872,0.008251,0.008251,0.008251
267,12215.8,0.70083,0.38243,1.00492,0.8092,0.84008,0.88237,0.68545,0.98235,0.50526,1.27995,0.0082444,0.0082444,0.0082444
268,12261.6,0.71123,0.38825,1.01326,0.80704,0.84765,0.88194,0.68497,0.98306,0.50582,1.28086,0.0082378,0.0082378,0.0082378
269,12307.4,0.70839,0.38397,1.01134,0.81259,0.83987,0.88247,0.68463,0.98371,0.50687,1.28135,0.0082312,0.0082312,0.0082312
270,12353,0.7071,0.38815,1.00921,0.81646,0.83639,0.88186,0.68405,0.98328,0.50803,1.28083,0.0082246,0.0082246,0.0082246
271,12398.7,0.70829,0.39117,1.00852,0.81865,0.83302,0.88116,0.68407,0.98323,0.50815,1.28053,0.008218,0.008218,0.008218
272,12444.3,0.70339,0.38262,1.00559,0.82227,0.82768,0.88016,0.68344,0.98354,0.50889,1.28049,0.0082114,0.0082114,0.0082114
273,12490,0.69767,0.38423,1.01124,0.81686,0.83176,0.88168,0.68342,0.98366,0.50876,1.28038,0.0082048,0.0082048,0.0082048
274,12535.7,0.70483,0.38383,1.01146,0.81822,0.83431,0.88123,0.68337,0.98395,0.50762,1.28089,0.0081982,0.0081982,0.0081982
275,12581.3,0.69937,0.3793,1.00185,0.81818,0.83379,0.88078,0.68342,0.98461,0.50745,1.28179,0.0081916,0.0081916,0.0081916
276,12627,0.70301,0.38651,1.01029,0.81714,0.83061,0.88022,0.6819,0.9833,0.50814,1.28033,0.008185,0.008185,0.008185
277,12672.7,0.70178,0.38411,1.00423,0.82072,0.82598,0.88043,0.68217,0.98333,0.50845,1.28027,0.0081784,0.0081784,0.0081784
278,12718.4,0.69482,0.381,1.00622,0.81763,0.83037,0.87968,0.68173,0.98307,0.5088,1.28026,0.0081718,0.0081718,0.0081718
279,12764,0.69346,0.37999,1.00508,0.81989,0.82772,0.87967,0.68186,0.98358,0.50835,1.28028,0.0081652,0.0081652,0.0081652
280,12809.8,0.69428,0.37723,1.00015,0.81425,0.83413,0.87939,0.68186,0.98403,0.5096,1.28034,0.0081586,0.0081586,0.0081586
281,12855.4,0.69313,0.37788,0.99906,0.80699,0.83736,0.87744,0.68179,0.98403,0.50987,1.28036,0.008152,0.008152,0.008152
282,12901.2,0.69732,0.37681,1.00642,0.81039,0.83393,0.87686,0.68156,0.98387,0.51024,1.27994,0.0081454,0.0081454,0.0081454
283,12946.8,0.6928,0.38012,1.00418,0.82457,0.82316,0.87745,0.68085,0.98352,0.51026,1.28001,0.0081388,0.0081388,0.0081388
284,12992.5,0.69546,0.38058,1.00715,0.8276,0.82529,0.87903,0.68132,0.98389,0.51118,1.28016,0.0081322,0.0081322,0.0081322
285,13038.1,0.68959,0.37486,0.99687,0.82562,0.82814,0.8778,0.68094,0.9838,0.51092,1.28025,0.0081256,0.0081256,0.0081256
286,13083.8,0.69426,0.37896,1.00224,0.82597,0.8278,0.87751,0.68072,0.98406,0.51099,1.28042,0.008119,0.008119,0.008119
287,13129.5,0.69052,0.37472,1.00141,0.82895,0.82636,0.87779,0.68068,0.98419,0.51135,1.2807,0.0081124,0.0081124,0.0081124
288,13175.1,0.69508,0.37733,1.00574,0.82717,0.82719,0.87831,0.68129,0.9837,0.51107,1.27997,0.0081058,0.0081058,0.0081058
289,13220.7,0.69313,0.37684,0.99899,0.83157,0.82098,0.87899,0.681,0.98316,0.50997,1.27967,0.0080992,0.0080992,0.0080992
290,13266.4,0.68876,0.3772,0.99646,0.8324,0.81873,0.87978,0.68212,0.98345,0.51047,1.27939,0.0080926,0.0080926,0.0080926
291,13312,0.69433,0.37801,1.00213,0.83462,0.82096,0.88047,0.6824,0.98314,0.51029,1.27944,0.008086,0.008086,0.008086
292,13357.6,0.69461,0.38145,1.0024,0.83357,0.82018,0.88075,0.6827,0.98357,0.50976,1.28032,0.0080794,0.0080794,0.0080794
293,13403.2,0.68516,0.37689,0.99892,0.8305,0.82355,0.8812,0.68354,0.98309,0.50912,1.28019,0.0080728,0.0080728,0.0080728
294,13448.9,0.68453,0.37338,0.99497,0.82382,0.83037,0.8823,0.68415,0.98257,0.5087,1.27959,0.0080662,0.0080662,0.0080662
295,13494.5,0.69103,0.37602,1.0015,0.81742,0.83329,0.88227,0.6845,0.98313,0.50851,1.27999,0.0080596,0.0080596,0.0080596
296,13540.2,0.68946,0.37564,1.00007,0.81874,0.83717,0.88223,0.6846,0.98282,0.50881,1.2795,0.008053,0.008053,0.008053
297,13585.9,0.68605,0.37439,1.00035,0.81639,0.83613,0.88216,0.68448,0.98254,0.50849,1.27949,0.0080464,0.0080464,0.0080464
298,13631.5,0.69303,0.37756,1.00105,0.82321,0.83399,0.88354,0.68524,0.98221,0.50841,1.27936,0.0080398,0.0080398,0.0080398
299,13677.2,0.69292,0.37659,1.00361,0.82341,0.83705,0.88378,0.68558,0.98218,0.50831,1.2795,0.0080332,0.0080332,0.0080332
300,13722.9,0.68778,0.38159,1.005,0.82345,0.83552,0.88354,0.68506,0.98196,0.50854,1.27932,0.0080266,0.0080266,0.0080266
301,13768.7,0.68701,0.37475,0.99635,0.8252,0.83356,0.8838,0.68533,0.98128,0.50864,1.27884,0.00802,0.00802,0.00802
302,13814.4,0.69173,0.37808,1.0017,0.81989,0.83963,0.88428,0.68604,0.98098,0.50869,1.27902,0.0080134,0.0080134,0.0080134
303,13860.1,0.68817,0.37549,0.99791,0.81931,0.84037,0.88434,0.68642,0.98172,0.50767,1.27984,0.0080068,0.0080068,0.0080068
304,13905.8,0.68191,0.37125,0.99111,0.82683,0.83069,0.88407,0.68612,0.98173,0.5079,1.2798,0.0080002,0.0080002,0.0080002
305,13951.5,0.6812,0.36865,0.99509,0.82784,0.83089,0.88363,0.68619,0.98178,0.50812,1.28011,0.0079936,0.0079936,0.0079936
306,13997.4,0.67941,0.36869,0.99036,0.82929,0.82829,0.88385,0.6864,0.98168,0.50895,1.28029,0.007987,0.007987,0.007987
307,14043,0.67864,0.37004,0.99403,0.83197,0.82494,0.8834,0.68611,0.98192,0.50814,1.28054,0.0079804,0.0079804,0.0079804
308,14088.6,0.68634,0.37107,0.99324,0.82966,0.82529,0.88352,0.68571,0.98197,0.50825,1.2805,0.0079738,0.0079738,0.0079738
309,14134.3,0.68051,0.37135,0.99526,0.83155,0.82456,0.88284,0.68557,0.98197,0.50874,1.28044,0.0079672,0.0079672,0.0079672
310,14179.9,0.6765,0.37102,0.99251,0.83215,0.82426,0.88272,0.68571,0.98183,0.50943,1.28064,0.0079606,0.0079606,0.0079606
311,14225.6,0.67368,0.36674,0.99279,0.82946,0.82506,0.88237,0.68479,0.98233,0.50937,1.28115,0.007954,0.007954,0.007954
312,14271.3,0.67042,0.36287,0.99381,0.82476,0.82852,0.8824,0.6847,0.98213,0.50931,1.2815,0.0079474,0.0079474,0.0079474
313,14317,0.67516,0.36891,0.995,0.82126,0.83526,0.88246,0.68501,0.9822,0.50898,1.28179,0.0079408,0.0079408,0.0079408
314,14362.6,0.67202,0.36487,0.99346,0.81661,0.8408,0.88251,0.68406,0.98202,0.50904,1.28193,0.0079342,0.0079342,0.0079342
315,14408.2,0.67772,0.37288,0.99355,0.81589,0.84145,0.8827,0.68523,0.98188,0.50901,1.28254,0.0079276,0.0079276,0.0079276
316,14454,0.67725,0.36947,0.99298,0.81223,0.84158,0.88194,0.68484,0.98192,0.50928,1.28317,0.007921,0.007921,0.007921
317,14499.7,0.68612,0.37506,0.99519,0.81184,0.84149,0.88173,0.68497,0.98167,0.50917,1.28307,0.0079144,0.0079144,0.0079144
318,14545.5,0.67415,0.36831,0.99378,0.8128,0.84077,0.88219,0.68524,0.98284,0.50871,1.2847,0.0079078,0.0079078,0.0079078
319,14591.1,0.67264,0.36739,0.98556,0.80877,0.84065,0.88123,0.68521,0.98248,0.50835,1.28441,0.0079012,0.0079012,0.0079012
320,14636.8,0.67564,0.36922,0.9913,0.81018,0.83954,0.88137,0.68511,0.98204,0.50798,1.28425,0.0078946,0.0078946,0.0078946
321,14682.6,0.67562,0.36984,0.99315,0.81142,0.8387,0.88152,0.68555,0.98175,0.50842,1.28427,0.007888,0.007888,0.007888
322,14728.3,0.67024,0.36397,0.9855,0.81241,0.83948,0.88234,0.68585,0.98162,0.50844,1.28446,0.0078814,0.0078814,0.0078814
323,14774,0.67103,0.36724,0.99048,0.81768,0.83218,0.88185,0.68571,0.98168,0.50867,1.28462,0.0078748,0.0078748,0.0078748
324,14819.6,0.67304,0.36566,0.99152,0.81979,0.83155,0.88184,0.68572,0.98208,0.50836,1.2853,0.0078682,0.0078682,0.0078682
325,14865.3,0.66873,0.3614,0.98973,0.81926,0.82963,0.8814,0.68487,0.98203,0.50836,1.28529,0.0078616,0.0078616,0.0078616
326,14911,0.67215,0.3707,0.98908,0.81956,0.82775,0.88118,0.68476,0.98213,0.50843,1.28574,0.007855,0.007855,0.007855
327,14956.8,0.67481,0.36551,0.99208,0.81671,0.83122,0.88093,0.68519,0.98218,0.50803,1.28605,0.0078484,0.0078484,0.0078484
328,15002.3,0.66895,0.36513,0.98858,0.81677,0.83091,0.8818,0.68527,0.98285,0.50766,1.2865,0.0078418,0.0078418,0.0078418
329,15048.1,0.66575,0.36419,0.99075,0.81886,0.82939,0.88214,0.68565,0.98272,0.50731,1.2867,0.0078352,0.0078352,0.0078352
330,15093.7,0.6734,0.36327,0.99177,0.81439,0.83065,0.88201,0.68545,0.98245,0.50768,1.28643,0.0078286,0.0078286,0.0078286
331,15139.4,0.66821,0.36519,0.98786,0.81411,0.8288,0.88114,0.68454,0.98224,0.50705,1.2864,0.007822,0.007822,0.007822
332,15185.1,0.66522,0.36515,0.99244,0.81502,0.83196,0.88143,0.68597,0.98155,0.50701,1.28591,0.0078154,0.0078154,0.0078154
333,15230.8,0.6666,0.36151,0.98622,0.81482,0.83478,0.88163,0.68584,0.98218,0.50675,1.28627,0.0078088,0.0078088,0.0078088
