epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,2805.49,0.91935,0.54928,1.13885,0.80891,0.77071,0.86316,0.63879,1.03865,0.58892,1.28804,0.0094456,0.0094456,0.0094456
86,2837.9,0.90854,0.53871,1.12947,0.77779,0.80016,0.85997,0.64113,1.03089,0.5972,1.27494,0.009439,0.009439,0.009439
87,2871.94,0.91332,0.54219,1.13744,0.81068,0.76997,0.85544,0.63602,1.02226,0.58784,1.2707,0.0094324,0.0094324,0.0094324
88,2904.18,0.9136,0.54231,1.12987,0.77981,0.78295,0.85559,0.63789,1.02975,0.59068,1.27584,0.0094258,0.0094258,0.0094258
89,2937.71,0.9039,0.53247,1.12494,0.81967,0.78881,0.86679,0.64361,1.02632,0.57756,1.27848,0.0094192,0.0094192,0.0094192
90,2970.44,0.9059,0.53984,1.12662,0.83359,0.77655,0.86833,0.64585,1.0321,0.5728,1.28165,0.0094126,0.0094126,0.0094126
91,3003.84,0.91192,0.53495,1.13487,0.79544,0.79897,0.86452,0.64489,1.02848,0.57836,1.27787,0.009406,0.009406,0.009406
92,3036.88,0.91036,0.53379,1.12781,0.80378,0.78408,0.8517,0.63972,1.0166,0.58559,1.26819,0.0093994,0.0093994,0.0093994
93,3070.07,0.89713,0.52649,1.12333,0.8254,0.77752,0.86572,0.6455,1.01964,0.57319,1.27424,0.0093928,0.0093928,0.0093928
94,3103.27,0.89014,0.51877,1.11884,0.83306,0.74291,0.856,0.6338,1.03292,0.59124,1.28424,0.0093862,0.0093862,0.0093862
95,3136.15,0.88936,0.5206,1.11798,0.82711,0.77757,0.86195,0.64263,1.02628,0.58442,1.27338,0.0093796,0.0093796,0.0093796
96,3169.64,0.88954,0.52094,1.11592,0.80395,0.80531,0.86633,0.64594,1.02212,0.56616,1.27537,0.009373,0.009373,0.009373
97,3202.5,0.89485,0.52131,1.12582,0.81917,0.78223,0.86592,0.65306,1.016,0.5683,1.27093,0.0093664,0.0093664,0.0093664
98,3236.03,0.88921,0.51792,1.11937,0.80849,0.79362,0.86498,0.64582,1.02088,0.58112,1.27588,0.0093598,0.0093598,0.0093598
99,3268.62,0.89331,0.52308,1.12094,0.78527,0.79608,0.86558,0.64544,1.02043,0.56944,1.26817,0.0093532,0.0093532,0.0093532
100,3302.19,0.8796,0.51765,1.11059,0.81975,0.80417,0.87218,0.64633,1.02505,0.56588,1.28358,0.0093466,0.0093466,0.0093466
101,3334.72,0.87797,0.51148,1.11408,0.80644,0.79969,0.87038,0.65394,1.01902,0.56214,1.27374,0.00934,0.00934,0.00934
102,3368.7,0.86992,0.50268,1.10395,0.82391,0.80408,0.87869,0.65911,1.01606,0.55401,1.26588,0.0093334,0.0093334,0.0093334
103,3401.27,0.8788,0.50461,1.11664,0.77679,0.83354,0.87296,0.65559,1.00383,0.55897,1.265,0.0093268,0.0093268,0.0093268
104,3435.3,0.87555,0.50489,1.11221,0.8001,0.82331,0.88179,0.66086,1.01118,0.54938,1.26684,0.0093202,0.0093202,0.0093202
105,3468.69,0.88085,0.50646,1.1101,0.79231,0.81296,0.87572,0.65742,1.0258,0.55254,1.27473,0.0093136,0.0093136,0.0093136
106,3502.19,0.87295,0.50165,1.10274,0.82716,0.79074,0.87326,0.65329,1.02378,0.55503,1.27051,0.009307,0.009307,0.009307
107,3534.77,0.86704,0.5015,1.10725,0.83018,0.80145,0.88327,0.66124,1.01175,0.54857,1.27109,0.0093004,0.0093004,0.0093004
108,3568.35,0.87598,0.50591,1.10981,0.81335,0.81188,0.88058,0.66118,1.01019,0.55262,1.26603,0.0092938,0.0092938,0.0092938
109,3601.24,0.87285,0.5033,1.10634,0.7959,0.82587,0.87779,0.65612,1.0215,0.55762,1.27799,0.0092872,0.0092872,0.0092872
110,3634.55,0.85992,0.49758,1.09873,0.79747,0.81907,0.87364,0.65434,1.01519,0.55599,1.27029,0.0092806,0.0092806,0.0092806
111,3667.58,0.86215,0.49048,1.09752,0.79989,0.82208,0.87373,0.65805,1.0171,0.56049,1.26866,0.009274,0.009274,0.009274
112,3700.69,0.86397,0.49126,1.10085,0.79351,0.81227,0.8699,0.65244,1.00745,0.55458,1.26334,0.0092674,0.0092674,0.0092674
113,3733.98,0.86182,0.48988,1.1012,0.82611,0.79558,0.88258,0.66384,1.02003,0.54964,1.27637,0.0092608,0.0092608,0.0092608
114,3766.88,0.85633,0.49229,1.10062,0.85696,0.7873,0.88474,0.66614,1.01065,0.5504,1.26666,0.0092542,0.0092542,0.0092542
115,3800.4,0.85746,0.49317,1.09459,0.81354,0.82737,0.87765,0.6623,1.00873,0.5522,1.2658,0.0092476,0.0092476,0.0092476
116,3832.99,0.85553,0.48483,1.10076,0.83474,0.80535,0.8826,0.66485,1.00978,0.54545,1.26694,0.009241,0.009241,0.009241
117,3866.67,0.85816,0.48748,1.09848,0.81452,0.81102,0.87947,0.66385,1.01241,0.54964,1.27038,0.0092344,0.0092344,0.0092344
118,3899,0.85299,0.48442,1.10049,0.81869,0.8067,0.87873,0.66283,1.00647,0.54411,1.2693,0.0092278,0.0092278,0.0092278
119,3932.73,0.8575,0.48269,1.10134,0.82818,0.80393,0.8748,0.66007,1.00016,0.54615,1.26412,0.0092212,0.0092212,0.0092212
120,3965.91,0.84836,0.48716,1.09743,0.83559,0.78791,0.87826,0.66556,1.0031,0.5493,1.2679,0.0092146,0.0092146,0.0092146
121,3998.87,0.85526,0.48431,1.09657,0.79222,0.84226,0.88007,0.66197,1.00727,0.53962,1.26524,0.009208,0.009208,0.009208
122,4032.1,0.84921,0.48466,1.0942,0.81536,0.80005,0.87659,0.65777,1.00555,0.54812,1.26631,0.0092014,0.0092014,0.0092014
123,4065.34,0.84692,0.48078,1.08897,0.81667,0.82586,0.87588,0.65918,1.00613,0.5405,1.26862,0.0091948,0.0091948,0.0091948
124,4098.2,0.84959,0.48279,1.09602,0.79526,0.81621,0.86745,0.65224,1.00121,0.55453,1.26331,0.0091882,0.0091882,0.0091882
125,4131.49,0.83759,0.47451,1.08585,0.8082,0.8417,0.88761,0.66612,0.9981,0.53519,1.26062,0.0091816,0.0091816,0.0091816
126,4164.2,0.83808,0.47505,1.07827,0.84366,0.79813,0.88232,0.66402,1.0083,0.54492,1.2685,0.009175,0.009175,0.009175
127,4197.89,0.83908,0.48025,1.08413,0.84482,0.79964,0.88232,0.66508,1.00122,0.54343,1.26396,0.0091684,0.0091684,0.0091684
128,4230.34,0.83495,0.47364,1.08527,0.81259,0.8347,0.88479,0.66973,1.00443,0.54071,1.26406,0.0091618,0.0091618,0.0091618
129,4263.71,0.83379,0.46918,1.08623,0.83899,0.82698,0.88994,0.67495,0.99868,0.53098,1.26267,0.0091552,0.0091552,0.0091552
130,4296.36,0.83184,0.46962,1.0856,0.84241,0.80851,0.88398,0.66669,1.00779,0.53653,1.2683,0.0091486,0.0091486,0.0091486
131,4329.72,0.83191,0.471,1.083,0.82152,0.84343,0.88958,0.67236,1.00437,0.53752,1.2647,0.009142,0.009142,0.009142
132,4362.64,0.82287,0.46038,1.0754,0.84676,0.80228,0.88821,0.67016,0.99452,0.52752,1.26501,0.0091354,0.0091354,0.0091354
133,4395.84,0.83674,0.4721,1.08412,0.84433,0.80441,0.89407,0.67987,1.00143,0.53001,1.26214,0.0091288,0.0091288,0.0091288
134,4429.27,0.83412,0.47051,1.08199,0.84197,0.82155,0.89714,0.68154,1.00474,0.52215,1.26556,0.0091222,0.0091222,0.0091222
135,4462.2,0.8299,0.46725,1.0793,0.82819,0.82819,0.89345,0.6788,0.99507,0.52062,1.26261,0.0091156,0.0091156,0.0091156
136,4496.24,0.82931,0.46888,1.08116,0.85299,0.82938,0.8973,0.68098,0.99634,0.52577,1.26677,0.009109,0.009109,0.009109
137,4528.85,0.83246,0.47272,1.08243,0.81217,0.8285,0.88638,0.67776,0.99637,0.53042,1.26217,0.0091024,0.0091024,0.0091024
138,4562.61,0.82325,0.46603,1.07623,0.82167,0.82541,0.88441,0.67199,0.99306,0.53574,1.25794,0.0090958,0.0090958,0.0090958
139,4594.85,0.82185,0.46093,1.0782,0.84534,0.80756,0.88803,0.67514,0.99145,0.53482,1.25724,0.0090892,0.0090892,0.0090892
140,4628.08,0.81673,0.46029,1.07237,0.83905,0.8257,0.89043,0.67528,0.99094,0.52724,1.25968,0.0090826,0.0090826,0.0090826
141,4661.05,0.82015,0.45681,1.07691,0.85803,0.81171,0.88828,0.67503,0.98999,0.5333,1.26276,0.009076,0.009076,0.009076
142,4694.2,0.81896,0.46444,1.077,0.83877,0.82461,0.88344,0.67107,0.99311,0.5306,1.26449,0.0090694,0.0090694,0.0090694
143,4727.41,0.81729,0.45447,1.07523,0.84132,0.81466,0.88071,0.66734,0.99806,0.53557,1.26399,0.0090628,0.0090628,0.0090628
144,4760.04,0.81532,0.4535,1.06818,0.85027,0.81158,0.88927,0.67701,0.99753,0.51886,1.26671,0.0090562,0.0090562,0.0090562
145,4793.63,0.81592,0.46014,1.07942,0.81687,0.83072,0.88979,0.67535,0.99802,0.52516,1.26391,0.0090496,0.0090496,0.0090496
146,4825.99,0.80886,0.45279,1.07651,0.83592,0.81402,0.88816,0.67593,0.99523,0.52867,1.26525,0.009043,0.009043,0.009043
147,4859.12,0.81296,0.45253,1.07625,0.8376,0.82276,0.88591,0.67611,0.991,0.52669,1.26249,0.0090364,0.0090364,0.0090364
148,4892.07,0.80924,0.45894,1.07506,0.84851,0.80441,0.88825,0.67413,0.98843,0.52397,1.25862,0.0090298,0.0090298,0.0090298
149,4924.99,0.8117,0.44911,1.06239,0.85651,0.8186,0.89431,0.67968,0.98883,0.52042,1.26113,0.0090232,0.0090232,0.0090232
150,4958.31,0.79772,0.44833,1.06621,0.84769,0.81769,0.89276,0.68044,0.98925,0.51515,1.26369,0.0090166,0.0090166,0.0090166
151,4990.67,0.80287,0.44652,1.07226,0.8522,0.81103,0.89102,0.68108,0.98735,0.51823,1.26021,0.00901,0.00901,0.00901
152,5023.9,0.80765,0.44427,1.06343,0.81451,0.84097,0.88746,0.68083,0.98389,0.52321,1.25682,0.0090034,0.0090034,0.0090034
153,5056.74,0.81199,0.44867,1.07376,0.84085,0.81807,0.88882,0.6773,0.9929,0.52492,1.26085,0.0089968,0.0089968,0.0089968
154,5089.84,0.80175,0.44823,1.06681,0.84482,0.8051,0.88117,0.67549,0.99571,0.5381,1.2627,0.0089902,0.0089902,0.0089902
155,5123.22,0.80625,0.44932,1.06458,0.84002,0.81907,0.88748,0.67907,0.9963,0.52973,1.2622,0.0089836,0.0089836,0.0089836
156,5155.97,0.80333,0.45038,1.06791,0.83727,0.82472,0.88794,0.68008,0.99402,0.52727,1.2643,0.008977,0.008977,0.008977
157,5189.66,0.80196,0.45481,1.06505,0.81719,0.85394,0.89341,0.68633,0.99399,0.52636,1.26243,0.0089704,0.0089704,0.0089704
158,5222.13,0.79552,0.44973,1.05893,0.83504,0.83929,0.89503,0.68665,0.99576,0.51822,1.26239,0.0089638,0.0089638,0.0089638
159,5255.49,0.79293,0.44594,1.06555,0.82514,0.84253,0.89319,0.68504,0.99202,0.5151,1.26114,0.0089572,0.0089572,0.0089572
160,5288.54,0.8016,0.44401,1.06717,0.82814,0.85101,0.89608,0.6908,0.98962,0.51243,1.25827,0.0089506,0.0089506,0.0089506
161,5321.54,0.79641,0.44539,1.06174,0.82128,0.82833,0.88923,0.68542,0.98626,0.51713,1.2572,0.008944,0.008944,0.008944
162,5354.9,0.79806,0.44292,1.06034,0.85541,0.80329,0.88912,0.68488,0.98675,0.51902,1.26031,0.0089374,0.0089374,0.0089374
163,5387.45,0.79934,0.44293,1.06211,0.83161,0.82632,0.88494,0.68203,0.99314,0.52215,1.26252,0.0089308,0.0089308,0.0089308
164,5420.86,0.78589,0.43073,1.05525,0.83893,0.82332,0.88694,0.68,0.99575,0.52027,1.26475,0.0089242,0.0089242,0.0089242
165,5453.39,0.79536,0.4417,1.06159,0.85898,0.80913,0.88726,0.68165,0.99563,0.52265,1.26518,0.0089176,0.0089176,0.0089176
166,5486.62,0.7885,0.43546,1.05478,0.86408,0.81166,0.88626,0.68093,0.99575,0.52229,1.26615,0.008911,0.008911,0.008911
167,5519.83,0.79105,0.44093,1.05988,0.84808,0.81803,0.88985,0.68483,0.99651,0.52165,1.26933,0.0089044,0.0089044,0.0089044
168,5552.47,0.78697,0.43543,1.05449,0.84824,0.82396,0.88916,0.68275,0.99556,0.52477,1.2678,0.0088978,0.0088978,0.0088978
169,5586.1,0.78634,0.43222,1.05012,0.85748,0.8267,0.88911,0.68353,0.99375,0.52019,1.26759,0.0088912,0.0088912,0.0088912
170,5618.32,0.78466,0.43052,1.05323,0.85496,0.81517,0.8921,0.68381,0.99146,0.52112,1.26722,0.0088846,0.0088846,0.0088846
171,5651.69,0.78368,0.43469,1.05394,0.85268,0.83846,0.89621,0.68762,0.99366,0.51393,1.26657,0.008878,0.008878,0.008878
172,5684.96,0.79178,0.43876,1.05814,0.8557,0.8203,0.89798,0.68966,0.98689,0.511,1.26176,0.0088714,0.0088714,0.0088714
173,5717.64,0.79095,0.43791,1.063,0.8571,0.83748,0.89978,0.69156,0.98719,0.50706,1.2594,0.0088648,0.0088648,0.0088648
174,5751.24,0.77917,0.43266,1.05613,0.85145,0.83855,0.8934,0.68843,0.98829,0.51075,1.26127,0.0088582,0.0088582,0.0088582
175,5783.57,0.78694,0.43497,1.05786,0.85859,0.82031,0.89641,0.68754,0.98812,0.5149,1.26174,0.0088516,0.0088516,0.0088516
176,5816.51,0.78647,0.43868,1.05644,0.8683,0.81677,0.89536,0.68491,0.98807,0.51217,1.26021,0.008845,0.008845,0.008845
177,5849.58,0.77845,0.43288,1.04837,0.84879,0.83155,0.89948,0.68701,0.98352,0.51083,1.25943,0.0088384,0.0088384,0.0088384
178,5882.58,0.78043,0.43601,1.05371,0.86178,0.82191,0.89652,0.68757,0.98232,0.51021,1.25807,0.0088318,0.0088318,0.0088318
179,5915.91,0.77357,0.42562,1.05039,0.86045,0.83494,0.89651,0.68616,0.99085,0.51473,1.26266,0.0088252,0.0088252,0.0088252
180,5948.31,0.77858,0.42997,1.04836,0.85154,0.83313,0.89669,0.68655,0.99045,0.51578,1.26276,0.0088186,0.0088186,0.0088186
181,5981.37,0.77835,0.43356,1.05494,0.84878,0.83689,0.89851,0.68907,0.98988,0.51225,1.2615,0.008812,0.008812,0.008812
182,6014.42,0.77531,0.43056,1.05351,0.85707,0.82139,0.89423,0.68579,0.98913,0.51967,1.25915,0.0088054,0.0088054,0.0088054
183,6048.71,0.77689,0.42811,1.05537,0.85033,0.82479,0.89249,0.68437,0.9874,0.51991,1.25638,0.0087988,0.0087988,0.0087988
184,6081.09,0.76601,0.42536,1.0475,0.84281,0.82918,0.89351,0.68429,0.98933,0.51809,1.26201,0.0087922,0.0087922,0.0087922
185,6114.2,0.7741,0.42932,1.0468,0.83785,0.83586,0.89233,0.68402,0.99124,0.52294,1.26368,0.0087856,0.0087856,0.0087856
