epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,1080.28,1.19663,0.91782,1.32626,0.63849,0.59034,0.64825,0.43356,1.2299,0.90553,1.42324,0.0098614,0.0098614,0.0098614
23,1129.07,1.1956,0.91403,1.32326,0.62301,0.62072,0.68281,0.4673,1.19529,0.87496,1.41344,0.0098548,0.0098548,0.0098548
24,1177.83,1.18527,0.89505,1.32674,0.64843,0.6168,0.68961,0.46075,1.22215,0.88083,1.42699,0.0098482,0.0098482,0.0098482
25,1226.53,1.16813,0.87141,1.30439,0.61017,0.65285,0.67717,0.44939,1.19684,0.87382,1.40395,0.0098416,0.0098416,0.0098416
26,1275.32,1.16325,0.85919,1.30317,0.62125,0.64883,0.68647,0.4643,1.18293,0.8674,1.39108,0.009835,0.009835,0.009835
27,1324.34,1.14473,0.84211,1.29601,0.7083,0.61435,0.72544,0.49802,1.18929,0.83485,1.39314,0.0098284,0.0098284,0.0098284
28,1373.24,1.1431,0.83344,1.29633,0.66693,0.61292,0.68522,0.47631,1.15018,0.84288,1.37074,0.0098218,0.0098218,0.0098218
29,1422.21,1.13366,0.82958,1.28924,0.69016,0.62658,0.7206,0.49988,1.18464,0.83752,1.39533,0.0098152,0.0098152,0.0098152
30,1471.01,1.1203,0.80615,1.2768,0.64874,0.65811,0.70812,0.49118,1.15344,0.82615,1.37266,0.0098086,0.0098086,0.0098086
31,1519.64,1.12375,0.80885,1.27742,0.63012,0.66432,0.71273,0.48311,1.21059,0.84653,1.41585,0.009802,0.009802,0.009802
32,1568.27,1.11052,0.78821,1.27184,0.64917,0.69636,0.74173,0.51477,1.15908,0.80052,1.38015,0.0097954,0.0097954,0.0097954
33,1616.93,1.10714,0.77495,1.26595,0.65366,0.71507,0.7472,0.51853,1.1636,0.78552,1.37306,0.0097888,0.0097888,0.0097888
34,1665.56,1.09429,0.76675,1.26427,0.64722,0.64728,0.70718,0.48424,1.16375,0.83314,1.38133,0.0097822,0.0097822,0.0097822
35,1714.11,1.08976,0.75298,1.25259,0.70154,0.68697,0.75568,0.53059,1.12747,0.76051,1.34989,0.0097756,0.0097756,0.0097756
36,1762.92,1.07347,0.74633,1.24356,0.70701,0.71448,0.77301,0.5363,1.13726,0.74617,1.35305,0.009769,0.009769,0.009769
37,1811.82,1.08509,0.74687,1.25975,0.73367,0.66402,0.75397,0.52772,1.13135,0.76841,1.35367,0.0097624,0.0097624,0.0097624
38,1860.48,1.06478,0.72657,1.23378,0.71835,0.71794,0.77997,0.55322,1.1259,0.72884,1.34563,0.0097558,0.0097558,0.0097558
39,1909.16,1.06814,0.72073,1.23536,0.67938,0.70046,0.75778,0.53164,1.12972,0.74961,1.35428,0.0097492,0.0097492,0.0097492
40,1957.76,1.06865,0.72198,1.23915,0.7332,0.69909,0.79091,0.55857,1.12935,0.73002,1.34256,0.0097426,0.0097426,0.0097426
41,2006.46,1.05627,0.70963,1.23653,0.69791,0.67984,0.76102,0.53283,1.12226,0.766,1.34098,0.009736,0.009736,0.009736
42,2055.08,1.05176,0.71166,1.23711,0.69006,0.73721,0.79329,0.56071,1.11138,0.74132,1.34356,0.0097294,0.0097294,0.0097294
43,2103.86,1.05497,0.70729,1.22597,0.73859,0.70265,0.78389,0.54902,1.14643,0.74974,1.36503,0.0097228,0.0097228,0.0097228
44,2152.5,1.04487,0.68759,1.21795,0.69834,0.71156,0.77734,0.54971,1.121,0.75009,1.34223,0.0097162,0.0097162,0.0097162
45,2201.15,1.03708,0.68475,1.22412,0.73843,0.7488,0.81289,0.58514,1.09273,0.69047,1.32663,0.0097096,0.0097096,0.0097096
46,2249.94,1.03052,0.67555,1.22318,0.74916,0.69918,0.79831,0.56996,1.10821,0.70749,1.33607,0.009703,0.009703,0.009703
47,2298.84,1.02914,0.67485,1.20997,0.74384,0.74741,0.82061,0.59461,1.08144,0.68472,1.31895,0.0096964,0.0096964,0.0096964
48,2347.6,1.02108,0.67278,1.20954,0.65567,0.73391,0.76291,0.54046,1.11623,0.73888,1.34094,0.0096898,0.0096898,0.0096898
49,2396.36,1.01833,0.66589,1.20736,0.72338,0.7414,0.79648,0.56716,1.10871,0.70417,1.33815,0.0096832,0.0096832,0.0096832
50,2445.01,1.01849,0.6619,1.20841,0.74221,0.70879,0.78943,0.56577,1.09726,0.70287,1.32366,0.0096766,0.0096766,0.0096766
51,2493.58,1.01009,0.64445,1.19955,0.7654,0.72703,0.81301,0.58248,1.08849,0.68148,1.32059,0.00967,0.00967,0.00967
52,2542.19,1.01106,0.65073,1.19582,0.72059,0.75549,0.80577,0.58382,1.08925,0.68134,1.3265,0.0096634,0.0096634,0.0096634
53,2590.84,1.00674,0.63923,1.19661,0.74862,0.76388,0.82343,0.59051,1.09404,0.66805,1.32038,0.0096568,0.0096568,0.0096568
54,2639.55,1.00724,0.64203,1.20107,0.75309,0.74069,0.82328,0.59708,1.07924,0.66725,1.3171,0.0096502,0.0096502,0.0096502
55,2688.29,0.98775,0.62728,1.19014,0.74568,0.75636,0.82783,0.59569,1.08834,0.6692,1.3225,0.0096436,0.0096436,0.0096436
56,2736.9,0.99092,0.62337,1.18907,0.76735,0.76189,0.83376,0.61028,1.06637,0.65234,1.29976,0.009637,0.009637,0.009637
57,2785.66,0.98435,0.61583,1.17969,0.7726,0.76487,0.83047,0.60753,1.07004,0.63343,1.3086,0.0096304,0.0096304,0.0096304
58,2834.32,0.98134,0.61702,1.17744,0.76826,0.74949,0.8221,0.59302,1.08501,0.6646,1.32212,0.0096238,0.0096238,0.0096238
59,2882.93,0.98211,0.62008,1.17949,0.79036,0.75712,0.83369,0.60503,1.0759,0.64696,1.31153,0.0096172,0.0096172,0.0096172
60,2931.46,0.9821,0.61707,1.18799,0.75625,0.75531,0.83106,0.59756,1.07216,0.65607,1.32172,0.0096106,0.0096106,0.0096106
61,2980.05,0.97899,0.61528,1.17905,0.7816,0.7142,0.81785,0.59767,1.07283,0.66227,1.31427,0.009604,0.009604,0.009604
62,3028.69,0.98106,0.61778,1.18173,0.75922,0.76441,0.82648,0.60302,1.06073,0.64411,1.30438,0.0095974,0.0095974,0.0095974
63,3077.28,0.96837,0.6127,1.17655,0.79872,0.75498,0.83891,0.61185,1.06602,0.63586,1.30441,0.0095908,0.0095908,0.0095908
64,3125.98,0.97318,0.6053,1.17368,0.74357,0.76049,0.83543,0.61174,1.07017,0.63858,1.31491,0.0095842,0.0095842,0.0095842
65,3174.67,0.95918,0.59323,1.17196,0.75276,0.77759,0.83039,0.60365,1.07534,0.65094,1.31647,0.0095776,0.0095776,0.0095776
66,3223.3,0.95828,0.59163,1.17085,0.76604,0.75714,0.82624,0.59856,1.07138,0.65228,1.31783,0.009571,0.009571,0.009571
67,3271.99,0.95094,0.58732,1.16455,0.7721,0.77772,0.84673,0.61804,1.05984,0.62993,1.30572,0.0095644,0.0095644,0.0095644
68,3320.72,0.95547,0.58714,1.16437,0.7828,0.76287,0.84859,0.62021,1.05946,0.62726,1.30169,0.0095578,0.0095578,0.0095578
69,3369.45,0.95287,0.58178,1.15597,0.78452,0.76106,0.83524,0.61091,1.07037,0.63506,1.31232,0.0095512,0.0095512,0.0095512
70,3418.05,0.95175,0.57853,1.15896,0.77062,0.78199,0.83876,0.61333,1.06046,0.6192,1.30598,0.0095446,0.0095446,0.0095446
71,3466.67,0.93973,0.57091,1.15126,0.80363,0.7808,0.85993,0.63228,1.04683,0.59551,1.29249,0.009538,0.009538,0.009538
72,3515.36,0.9397,0.5653,1.1503,0.75561,0.80012,0.84501,0.62022,1.05002,0.61681,1.29324,0.0095314,0.0095314,0.0095314
73,3564,0.93376,0.56943,1.15194,0.80526,0.75073,0.84127,0.61774,1.05917,0.62198,1.30835,0.0095248,0.0095248,0.0095248
74,3612.66,0.94709,0.57641,1.16198,0.79183,0.77213,0.85519,0.62748,1.04293,0.60476,1.28879,0.0095182,0.0095182,0.0095182
75,3661.36,0.93644,0.56779,1.15525,0.803,0.78278,0.85676,0.6319,1.04732,0.60273,1.29007,0.0095116,0.0095116,0.0095116
76,3710.03,0.92425,0.5613,1.14802,0.80841,0.79835,0.85903,0.63197,1.05435,0.58945,1.29749,0.009505,0.009505,0.009505
77,3758.75,0.93347,0.56096,1.14405,0.78372,0.81451,0.86449,0.63951,1.04578,0.58957,1.29517,0.0094984,0.0094984,0.0094984
78,3807.45,0.92627,0.55725,1.14577,0.80012,0.77773,0.8547,0.63337,1.03394,0.59673,1.28387,0.0094918,0.0094918,0.0094918
79,3856.09,0.92209,0.55514,1.1435,0.81299,0.78864,0.86587,0.63221,1.03998,0.58352,1.28878,0.0094852,0.0094852,0.0094852
80,3904.74,0.9244,0.55277,1.14527,0.82825,0.77224,0.8562,0.63035,1.05265,0.6063,1.29871,0.0094786,0.0094786,0.0094786
81,3953.43,0.91724,0.54927,1.13713,0.81098,0.78449,0.85457,0.63038,1.05219,0.60239,1.30308,0.009472,0.009472,0.009472
82,4002.15,0.91611,0.54696,1.13956,0.81971,0.76678,0.85591,0.63068,1.04552,0.61051,1.29044,0.0094654,0.0094654,0.0094654
83,4050.89,0.9201,0.54522,1.14113,0.79405,0.78882,0.85037,0.63046,1.03328,0.59662,1.28163,0.0094588,0.0094588,0.0094588
84,4099.48,0.9157,0.54021,1.13465,0.80049,0.77687,0.85018,0.6343,1.03857,0.59441,1.29291,0.0094522,0.0094522,0.0094522
85,4148.23,0.90973,0.54169,1.12901,0.82618,0.76227,0.85654,0.64123,1.03199,0.5859,1.28126,0.0094456,0.0094456,0.0094456
86,4197.08,0.90805,0.53993,1.12868,0.79675,0.74309,0.83824,0.62294,1.04103,0.62182,1.28986,0.009439,0.009439,0.009439
87,4245.92,0.90978,0.53627,1.1334,0.81759,0.80238,0.87831,0.65264,1.0336,0.57419,1.29109,0.0094324,0.0094324,0.0094324
88,4294.76,0.90059,0.53617,1.1337,0.81758,0.78519,0.86808,0.64616,1.03199,0.5831,1.28466,0.0094258,0.0094258,0.0094258
89,4343.56,0.89511,0.52712,1.12629,0.80563,0.80021,0.87342,0.65219,1.01739,0.56572,1.28105,0.0094192,0.0094192,0.0094192
90,4392.27,0.89176,0.52501,1.12999,0.81392,0.79392,0.86208,0.63597,1.03057,0.59175,1.28937,0.0094126,0.0094126,0.0094126
91,4440.82,0.89251,0.52739,1.12289,0.81647,0.78373,0.86665,0.64578,1.03777,0.58611,1.29026,0.009406,0.009406,0.009406
92,4489.53,0.89588,0.52654,1.12279,0.80345,0.76845,0.8523,0.63217,1.02793,0.59325,1.2892,0.0093994,0.0093994,0.0093994
93,4538.29,0.90051,0.52815,1.12878,0.80824,0.82304,0.86964,0.64497,1.03165,0.56847,1.29348,0.0093928,0.0093928,0.0093928
94,4587.03,0.88829,0.52794,1.1228,0.82529,0.79409,0.87332,0.65449,1.02731,0.56763,1.28777,0.0093862,0.0093862,0.0093862
95,4635.7,0.89092,0.52682,1.12021,0.80171,0.79085,0.86796,0.64181,1.0374,0.58581,1.29247,0.0093796,0.0093796,0.0093796
96,4684.36,0.88865,0.52237,1.12702,0.77533,0.8287,0.86821,0.64724,1.0226,0.57625,1.28079,0.009373,0.009373,0.009373
97,4733.06,0.87983,0.51653,1.12224,0.82684,0.77903,0.86689,0.64631,1.02505,0.57369,1.28076,0.0093664,0.0093664,0.0093664
98,4781.75,0.87993,0.51791,1.12461,0.81963,0.77991,0.86489,0.64434,1.02414,0.57647,1.28856,0.0093598,0.0093598,0.0093598
99,4830.38,0.88215,0.51571,1.11732,0.85201,0.75073,0.86701,0.6546,1.01791,0.57574,1.27967,0.0093532,0.0093532,0.0093532
100,4878.96,0.88183,0.50645,1.10883,0.81266,0.77767,0.86451,0.64661,1.01542,0.56536,1.27891,0.0093466,0.0093466,0.0093466
101,4927.52,0.87571,0.51335,1.1156,0.79544,0.81027,0.87291,0.64943,1.01939,0.5561,1.28443,0.00934,0.00934,0.00934
102,4976.08,0.88016,0.5128,1.12118,0.82427,0.7888,0.86748,0.64842,1.01892,0.56364,1.27891,0.0093334,0.0093334,0.0093334
103,5024.7,0.87757,0.51441,1.1134,0.79288,0.80396,0.86489,0.64686,1.01863,0.57972,1.28182,0.0093268,0.0093268,0.0093268
104,5073.39,0.87574,0.5052,1.10413,0.82984,0.81316,0.88001,0.65799,1.03236,0.54999,1.29083,0.0093202,0.0093202,0.0093202
105,5122.15,0.87168,0.50324,1.11191,0.8237,0.7847,0.87447,0.65427,1.0218,0.56669,1.28204,0.0093136,0.0093136,0.0093136
106,5170.91,0.86176,0.49855,1.10305,0.84371,0.76328,0.87324,0.65708,1.01816,0.55746,1.28066,0.009307,0.009307,0.009307
107,5219.65,0.86809,0.50334,1.10963,0.82301,0.81617,0.88435,0.66033,1.01551,0.55034,1.27707,0.0093004,0.0093004,0.0093004
108,5268.62,0.86821,0.50604,1.11295,0.78615,0.81236,0.86445,0.64485,1.02579,0.56777,1.28929,0.0092938,0.0092938,0.0092938
109,5317.32,0.85872,0.49241,1.09798,0.82383,0.81557,0.87778,0.65975,1.01514,0.54176,1.28086,0.0092872,0.0092872,0.0092872
110,5365.91,0.86576,0.49701,1.10394,0.82564,0.81123,0.87491,0.65377,1.02291,0.55165,1.28066,0.0092806,0.0092806,0.0092806
111,5414.5,0.86003,0.4922,1.10201,0.81124,0.8139,0.86798,0.65148,1.02445,0.56105,1.2829,0.009274,0.009274,0.009274
112,5463.16,0.85867,0.4917,1.10956,0.84293,0.78081,0.87228,0.65723,1.01451,0.55076,1.28259,0.0092674,0.0092674,0.0092674
113,5511.78,0.85419,0.48572,1.09443,0.8319,0.81118,0.88034,0.65943,1.02597,0.54748,1.28745,0.0092608,0.0092608,0.0092608
114,5560.44,0.85554,0.49263,1.10583,0.80088,0.8085,0.86969,0.65595,1.00907,0.55561,1.27314,0.0092542,0.0092542,0.0092542
115,5609.15,0.85979,0.4973,1.10394,0.82797,0.80252,0.86477,0.64724,1.01742,0.55964,1.27665,0.0092476,0.0092476,0.0092476
116,5657.98,0.85094,0.48615,1.09863,0.81596,0.82188,0.88234,0.66001,1.02143,0.54414,1.28037,0.009241,0.009241,0.009241
117,5706.83,0.84636,0.48285,1.09457,0.82405,0.80209,0.87778,0.65686,1.01332,0.54534,1.27805,0.0092344,0.0092344,0.0092344
118,5755.58,0.8451,0.47734,1.08975,0.84813,0.78811,0.87692,0.66185,1.0166,0.55251,1.27726,0.0092278,0.0092278,0.0092278
119,5804.24,0.85788,0.48966,1.09312,0.84091,0.80216,0.88323,0.66711,1.01425,0.53336,1.27433,0.0092212,0.0092212,0.0092212
120,5852.89,0.8512,0.48601,1.09036,0.85353,0.78664,0.88115,0.66285,1.01489,0.53917,1.28105,0.0092146,0.0092146,0.0092146
121,5901.61,0.83773,0.47714,1.08909,0.80943,0.83364,0.87963,0.66281,1.01111,0.54077,1.27643,0.009208,0.009208,0.009208
122,5950.38,0.83936,0.48293,1.09159,0.80306,0.82252,0.87909,0.66197,1.01608,0.53996,1.27964,0.0092014,0.0092014,0.0092014
123,5999.17,0.83703,0.48025,1.08528,0.83986,0.8045,0.88002,0.66238,1.00607,0.54827,1.27334,0.0091948,0.0091948,0.0091948
124,6047.97,0.83902,0.48136,1.08974,0.80738,0.82506,0.88202,0.66571,1.01118,0.53967,1.27071,0.0091882,0.0091882,0.0091882
125,6096.81,0.8391,0.47493,1.08695,0.83216,0.8122,0.87922,0.66357,1.0159,0.54654,1.28225,0.0091816,0.0091816,0.0091816
126,6145.64,0.83893,0.47615,1.08736,0.82006,0.82092,0.87612,0.66208,1.01128,0.53466,1.27656,0.009175,0.009175,0.009175
127,6194.48,0.83891,0.47538,1.09364,0.84107,0.82056,0.88851,0.66685,1.01357,0.52711,1.27784,0.0091684,0.0091684,0.0091684
128,6243.35,0.82891,0.47692,1.08586,0.81449,0.81493,0.87668,0.66057,1.00728,0.53989,1.27933,0.0091618,0.0091618,0.0091618
129,6292.05,0.83226,0.47191,1.08512,0.83801,0.82283,0.88872,0.67125,1.00279,0.53303,1.27122,0.0091552,0.0091552,0.0091552
130,6340.8,0.82671,0.46708,1.08288,0.82094,0.84542,0.88943,0.67247,1.00763,0.54161,1.27441,0.0091486,0.0091486,0.0091486
131,6389.65,0.82141,0.47004,1.07707,0.82685,0.83554,0.89113,0.6712,0.99757,0.5308,1.26822,0.009142,0.009142,0.009142
132,6438.39,0.82159,0.46726,1.07802,0.82348,0.83944,0.88925,0.67335,1.00375,0.53415,1.27236,0.0091354,0.0091354,0.0091354
133,6487.07,0.82556,0.47158,1.07953,0.85103,0.80977,0.89282,0.67376,1.01143,0.5387,1.27965,0.0091288,0.0091288,0.0091288
134,6535.95,0.82097,0.45986,1.07959,0.84007,0.81433,0.88604,0.66922,1.01053,0.53763,1.28021,0.0091222,0.0091222,0.0091222
135,6584.81,0.82301,0.4665,1.07715,0.86356,0.79073,0.8835,0.67221,1.00997,0.53351,1.27635,0.0091156,0.0091156,0.0091156
136,6633.66,0.82486,0.47095,1.08299,0.83741,0.82977,0.88837,0.67574,1.00077,0.52561,1.27372,0.009109,0.009109,0.009109
137,6682.69,0.82002,0.4625,1.08202,0.82628,0.83328,0.88916,0.67678,1.00285,0.53186,1.27328,0.0091024,0.0091024,0.0091024
138,6731.73,0.81456,0.46021,1.06837,0.86634,0.82526,0.90575,0.68541,1.00583,0.52048,1.27563,0.0090958,0.0090958,0.0090958
139,6780.52,0.82449,0.46628,1.08446,0.84467,0.82439,0.89505,0.67921,1.00382,0.52389,1.26936,0.0090892,0.0090892,0.0090892
140,6829.37,0.82026,0.46146,1.07727,0.86239,0.80212,0.88778,0.67694,1.00422,0.52603,1.27119,0.0090826,0.0090826,0.0090826
141,6878.13,0.81705,0.46149,1.08277,0.82225,0.83406,0.88413,0.67429,1.0051,0.53644,1.27935,0.009076,0.009076,0.009076
142,6926.88,0.81027,0.45468,1.07205,0.83266,0.82803,0.88911,0.67782,1.00171,0.5275,1.27375,0.0090694,0.0090694,0.0090694
143,6975.71,0.80807,0.45186,1.06973,0.8295,0.82602,0.89069,0.67771,1.00146,0.52658,1.27733,0.0090628,0.0090628,0.0090628
144,7024.56,0.80975,0.46235,1.0733,0.8425,0.82588,0.88983,0.68002,0.99765,0.5227,1.2702,0.0090562,0.0090562,0.0090562
145,7073.44,0.80532,0.45155,1.07323,0.84158,0.82507,0.88743,0.6775,1.0011,0.52913,1.27525,0.0090496,0.0090496,0.0090496
146,7122.24,0.80134,0.45442,1.06905,0.8362,0.83638,0.89492,0.68323,0.99389,0.51967,1.26829,0.009043,0.009043,0.009043
147,7171.1,0.80728,0.44808,1.06505,0.81981,0.85183,0.89682,0.68328,0.99376,0.51918,1.27195,0.0090364,0.0090364,0.0090364
148,7219.84,0.80309,0.44961,1.06725,0.84482,0.83379,0.896,0.68911,0.99463,0.51936,1.27555,0.0090298,0.0090298,0.0090298
149,7268.74,0.81058,0.45153,1.07062,0.83225,0.84092,0.89294,0.67637,1.00442,0.53384,1.2786,0.0090232,0.0090232,0.0090232
150,7317.55,0.79759,0.44986,1.06878,0.84225,0.82438,0.88892,0.68108,1.00122,0.52988,1.27571,0.0090166,0.0090166,0.0090166
151,7366.27,0.80103,0.44723,1.06761,0.86306,0.79322,0.89159,0.68332,1.00127,0.52509,1.27414,0.00901,0.00901,0.00901
152,7414.91,0.79591,0.44364,1.06285,0.8452,0.82532,0.89561,0.68661,0.99336,0.51982,1.26913,0.0090034,0.0090034,0.0090034
153,7463.87,0.80076,0.45,1.06416,0.85558,0.81752,0.8949,0.68624,0.99154,0.5224,1.27211,0.0089968,0.0089968,0.0089968
154,7512.8,0.79833,0.44978,1.0627,0.81216,0.84421,0.89093,0.68333,0.9931,0.52444,1.27469,0.0089902,0.0089902,0.0089902
155,7561.68,0.80143,0.44737,1.0594,0.82091,0.85646,0.89861,0.68703,0.99297,0.51276,1.2707,0.0089836,0.0089836,0.0089836
156,7610.56,0.80099,0.44933,1.06429,0.87395,0.80816,0.89795,0.68469,0.99241,0.51226,1.27037,0.008977,0.008977,0.008977
157,7659.37,0.79482,0.44562,1.06523,0.84559,0.83284,0.89574,0.68647,0.98834,0.51386,1.26724,0.0089704,0.0089704,0.0089704
158,7708.12,0.79312,0.43714,1.06077,0.85656,0.82044,0.88978,0.68317,0.9912,0.51492,1.26768,0.0089638,0.0089638,0.0089638
159,7756.74,0.79173,0.44446,1.05984,0.84739,0.831,0.89501,0.68511,0.9929,0.51144,1.26674,0.0089572,0.0089572,0.0089572
160,7805.35,0.79362,0.44191,1.06026,0.86108,0.82454,0.89609,0.68584,0.99084,0.51201,1.26555,0.0089506,0.0089506,0.0089506
161,7854.13,0.79263,0.43906,1.06644,0.84327,0.83337,0.89093,0.68305,0.99094,0.51583,1.26617,0.008944,0.008944,0.008944
162,7902.97,0.78656,0.44401,1.05749,0.8511,0.82072,0.89262,0.68675,0.98939,0.51441,1.26591,0.0089374,0.0089374,0.0089374
163,7951.77,0.78568,0.44259,1.06374,0.86484,0.81509,0.89193,0.68427,0.99096,0.51422,1.2684,0.0089308,0.0089308,0.0089308
164,8000.51,0.79067,0.44157,1.05829,0.85531,0.81714,0.89743,0.68884,0.99232,0.51415,1.27103,0.0089242,0.0089242,0.0089242
165,8049.38,0.7847,0.43616,1.05652,0.86622,0.82325,0.90081,0.69096,0.9892,0.50593,1.26678,0.0089176,0.0089176,0.0089176
166,8098.11,0.78726,0.44544,1.06465,0.83811,0.84312,0.90029,0.68936,0.99085,0.50311,1.26728,0.008911,0.008911,0.008911
167,8146.78,0.79115,0.43632,1.05564,0.8508,0.82772,0.89498,0.68645,0.99273,0.50356,1.2707,0.0089044,0.0089044,0.0089044
168,8195.54,0.78251,0.43306,1.05203,0.85369,0.8329,0.89705,0.68838,0.9901,0.50309,1.26713,0.0088978,0.0088978,0.0088978
169,8244.41,0.78856,0.43813,1.05769,0.84555,0.84632,0.89232,0.68585,0.98983,0.50677,1.26871,0.0088912,0.0088912,0.0088912
170,8293.25,0.77583,0.43157,1.04568,0.84116,0.83917,0.89561,0.68831,0.99179,0.50877,1.27265,0.0088846,0.0088846,0.0088846
171,8342.18,0.7816,0.43338,1.05497,0.84324,0.84231,0.89632,0.68723,0.99087,0.50722,1.27214,0.008878,0.008878,0.008878
172,8391.1,0.78019,0.43328,1.05032,0.84924,0.8277,0.89371,0.68619,0.99177,0.51079,1.27377,0.0088714,0.0088714,0.0088714
173,8440,0.78068,0.43595,1.05407,0.83396,0.83638,0.89527,0.68701,0.99053,0.50751,1.27066,0.0088648,0.0088648,0.0088648
174,8488.88,0.77705,0.43276,1.05882,0.8313,0.83743,0.89391,0.68642,0.98723,0.50686,1.26758,0.0088582,0.0088582,0.0088582
175,8537.73,0.78022,0.43161,1.04988,0.85836,0.8148,0.89568,0.68879,0.99119,0.50793,1.27142,0.0088516,0.0088516,0.0088516
176,8586.53,0.77357,0.42679,1.058,0.85466,0.83335,0.89724,0.6921,0.98899,0.50531,1.27295,0.008845,0.008845,0.008845
177,8635.51,0.77655,0.42933,1.05287,0.85688,0.84122,0.90149,0.69345,0.98744,0.49786,1.27099,0.0088384,0.0088384,0.0088384
178,8684.41,0.77467,0.42854,1.05259,0.85714,0.83714,0.89961,0.69136,0.98844,0.50105,1.27231,0.0088318,0.0088318,0.0088318
179,8733.04,0.76529,0.42294,1.04303,0.86732,0.82604,0.89573,0.68677,0.99434,0.5043,1.27653,0.0088252,0.0088252,0.0088252
180,8781.81,0.77321,0.42658,1.04176,0.86816,0.81656,0.89049,0.68206,0.99787,0.50722,1.27944,0.0088186,0.0088186,0.0088186
181,8830.69,0.77253,0.42634,1.04776,0.85804,0.83201,0.89479,0.68562,0.99728,0.50707,1.28185,0.008812,0.008812,0.008812
182,8879.66,0.76344,0.42064,1.04573,0.85527,0.81827,0.89489,0.68519,1.00214,0.50955,1.28503,0.0088054,0.0088054,0.0088054
183,8928.51,0.76403,0.42175,1.04137,0.86515,0.80367,0.89521,0.68361,1.00175,0.51662,1.28512,0.0087988,0.0087988,0.0087988
184,8977.3,0.77124,0.4267,1.0473,0.86386,0.81914,0.89384,0.68469,0.99869,0.51639,1.28452,0.0087922,0.0087922,0.0087922
185,9026.14,0.7659,0.42633,1.0462,0.86027,0.82514,0.89688,0.68615,0.99643,0.51088,1.28534,0.0087856,0.0087856,0.0087856
